Name,influences,influenced,Philosopher Name,Birth
https://en.wikipedia.org/wiki/Wilfrid_Sellars,"['https://en.wikipedia.org/wiki/Gilbert_Ryle', 'https://en.wikipedia.org/wiki/Rudolf_Carnap', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Roy_Wood_Sellars', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org#cite_note-JROS-3', 'https://en.wikipedia.org/wiki/Clarence_Irving_Lewis', 'https://en.wikipedia.org#cite_note-SEP-CIL-6']","['https://en.wikipedia.org/wiki/Robert_Brandom', 'https://en.wikipedia.org/wiki/Paul_Churchland', 'https://en.wikipedia.org/wiki/John_McDowell', 'https://en.wikipedia.org/wiki/Richard_Rorty', 'https://en.wikipedia.org/wiki/Daniel_Dennett', 'https://en.wikipedia.org/wiki/Bas_van_Fraassen', 'https://en.wikipedia.org/wiki/Ruth_Millikan', 'https://en.wikipedia.org/wiki/Annette_Baier', 'https://en.wikipedia.org/wiki/Jay_Rosenberg', 'https://en.wikipedia.org/wiki/Ray_Brassier', 'https://en.wikipedia.org/wiki/Thomas_Metzinger', 'https://en.wikipedia.org/wiki/Annette_Baier', 'https://en.wikipedia.org/wiki/Hector-Neri_Casta%C3%B1eda', 'https://en.wikipedia.org/wiki/Roderick_Chisholm', 'https://en.wikipedia.org/wiki/Daniel_Dennett', 'https://en.wikipedia.org/wiki/John_McDowell', 'https://en.wikipedia.org/wiki/Richard_Rorty', 'https://en.wikipedia.org/wiki/Bas_C._van_Fraassen']",Wilfrid Sellars,1912
https://en.wikipedia.org/wiki/Amartya_Sen,"['https://en.wikipedia.org/wiki/Harvard_University', 'https://en.wikipedia.org/wiki/University_of_Cambridge', 'https://en.wikipedia.org/wiki/London_School_of_Economics', 'https://en.wikipedia.org/wiki/Jadavpur_University', 'https://en.wikipedia.org/wiki/Massachusetts_Institute_of_Technology', 'https://en.wikipedia.org/wiki/Cornell_University', 'https://en.wikipedia.org/wiki/University_of_Oxford', 'https://en.wikipedia.org/wiki/Delhi_School_of_Economics', 'https://en.wikipedia.org/wiki/University_of_Calcutta', 'https://en.wikipedia.org/wiki/University_of_California,_Berkeley', 'https://en.wikipedia.org/wiki/Stanford_University', 'https://en.wikipedia.org/wiki/Nalanda_University']","['https://en.wikipedia.org/wiki/Buddha', 'https://en.wikipedia.org/wiki/Rabindranath_Tagore', 'https://en.wikipedia.org/wiki/B_R_Ambedkar', 'https://en.wikipedia.org/wiki/John_Maynard_Keynes', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Peter_Thomas_Bauer', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Mary_Wollstonecraft', 'https://en.wikipedia.org#cite_note-Sen_2010-1', 'https://en.wikipedia.org/wiki/Kenneth_Arrow', 'https://en.wikipedia.org/wiki/Piero_Sraffa', 'https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org#cite_note-2', 'https://en.wikipedia.org/wiki/Martha_Nussbaum', 'https://en.wikipedia.org/wiki/Martha_Nussbaum', 'https://en.wikipedia.org/wiki/Derek_Parfit']",Amartya Sen,1933
https://en.wikipedia.org/wiki/Seneca_the_Younger,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Epicurus', 'https://en.wikipedia.org/wiki/Zeno_of_Citium', 'https://en.wikipedia.org/wiki/Cleanthes', 'https://en.wikipedia.org/wiki/Chrysippus', 'https://en.wikipedia.org/wiki/Publilius_Syrus', 'https://en.wikipedia.org/wiki/Attalus_(Stoic)', 'https://en.wikipedia.org/wiki/Sotion_(Pythagorean)']","['https://en.wikipedia.org/wiki/Marcus_Aurelius', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Dante_Alighieri', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Albertino_Mussato', 'https://en.wikipedia.org/wiki/Giovanni_Colonna_(cardinal,_1295%E2%80%931348)', 'https://en.wikipedia.org/wiki/Tertullian', 'https://en.wikipedia.org/wiki/Martin_of_Braga', 'https://en.wikipedia.org/wiki/Medieval_philosophy', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Anicius_Manlius_Severinus_Boethius', 'https://en.wikipedia.org/wiki/Baltasar_Graci%C3%A1n_y_Morales', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne']",Seneca the Younger,-4
https://en.wikipedia.org/wiki/Michel_Serres,"['https://en.wikipedia.org/wiki/Gaston_Bachelard', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org#cite_note-4']","['https://en.wikipedia.org/wiki/Bruno_Latour', 'https://en.wikipedia.org/wiki/Steven_Connor', 'https://en.wikipedia.org/wiki/Pierre_L%C3%A9vy_(philosopher)', 'https://en.wikipedia.org/wiki/Isabelle_Stengers', 'https://en.wikipedia.org/wiki/Ilya_Prigogine', 'https://en.wikipedia.org/w/index.php?title=R%C3%A9da_Benkirane&action=edit&redlink=1']",Michel Serres,1930
https://en.wikipedia.org/wiki/Sextus_Empiricus,"['https://en.wikipedia.org/wiki/Pyrrho', 'https://en.wikipedia.org/wiki/Timon_(philosopher)', 'https://en.wikipedia.org/wiki/Aenesidemus', 'https://en.wikipedia.org/wiki/Agrippa_the_Sceptic', 'https://en.wikipedia.org/wiki/Herodotus_(physician)']","['https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Descartes', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Nassim_Taleb', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org#cite_note-Berry11-1', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Francisco_Sanches']",Sextus Empiricus,160
https://en.wikipedia.org/wiki/Shah_Wali_Allah,"['https://en.wikipedia.org/wiki/Abu_Hanifa', 'https://en.wikipedia.org/wiki/Malik_ibn_Anas', 'https://en.wikipedia.org/wiki/Al-Shafi%E2%80%98i', 'https://en.wikipedia.org/wiki/Muhammad_al-Shaybani', 'https://en.wikipedia.org/wiki/Abu_Yusuf', 'https://en.wikipedia.org/wiki/Al-Tahawi', 'https://en.wikipedia.org/wiki/Muhammad_al-Bukhari', 'https://en.wikipedia.org/wiki/Mir_Sayyid_Ali_Hamadani', 'https://en.wikipedia.org/wiki/Ahmad_Sirhindi']","['https://en.wikipedia.org/wiki/Shah_Abdul_Aziz', 'https://en.wikipedia.org/wiki/Maulana_Ubaidullah_Sindhi', 'https://en.wikipedia.org/wiki/Syed_Ahmad_Barelvi', 'https://en.wikipedia.org/wiki/Shah_Ismail_Dehlvi', 'https://en.wikipedia.org/wiki/Haji_Shariatullah', 'https://en.wikipedia.org/wiki/Syed_Mir_Nisar_Ali_Titumir', 'https://en.wikipedia.org/wiki/Syed_Nazeer_Husain', 'https://en.wikipedia.org/wiki/Rahmatullah_Kairanawi', 'https://en.wikipedia.org/wiki/Imdadullah_Muhajir_Makki', 'https://en.wikipedia.org/wiki/Muhammad_Qasim_Nanotvi', 'https://en.wikipedia.org/wiki/Rashid_Ahmad_Gangohi', 'https://en.wikipedia.org/wiki/Mahmud_al-Hasan', 'https://en.wikipedia.org/wiki/Khalil_Ahmad_Saharanpuri', 'https://en.wikipedia.org/wiki/Ashraf_Ali_Thanwi', 'https://en.wikipedia.org/wiki/Anwar_Shah_Kashmiri', 'https://en.wikipedia.org/wiki/Hussain_Ahmad_Madani', 'https://en.wikipedia.org/w/index.php?title=Maulana_Abdul_Khaliq_Azad_Raipuri&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Muhammad_Ilyas_Kandhlawi', 'https://en.wikipedia.org/wiki/Zakariya_Kandhlawi']",Shah Waliullah Dehlawi,1703
https://en.wikipedia.org/wiki/Lev_Shestov,"['https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Blaise_Pascal', 'https://en.wikipedia.org/wiki/Baudelaire', 'https://en.wikipedia.org/wiki/Fyodor_Dostoyevsky', 'https://en.wikipedia.org/wiki/Leo_Tolstoy', 'https://en.wikipedia.org/wiki/Lermontov', 'https://en.wikipedia.org/wiki/Chekhov', 'https://en.wikipedia.org/wiki/William_Shakespeare', 'https://en.wikipedia.org/wiki/Spinoza', 'https://en.wikipedia.org/wiki/Plotinus', 'https://en.wikipedia.org/wiki/Heinrich_Heine', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Martin_Luther']","['https://en.wikipedia.org/wiki/D._H._Lawrence', 'https://en.wikipedia.org/wiki/Georges_Bataille', 'https://en.wikipedia.org/wiki/Nikolai_Berdyaev', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Sergei_Bulgakov', 'https://en.wikipedia.org/wiki/Albert_Camus', 'https://en.wikipedia.org/wiki/John_Middleton_Murry', 'https://en.wikipedia.org/wiki/Jules_de_Gaultier', 'https://en.wikipedia.org/wiki/Lucien_L%C3%A9vy-Bruhl', 'https://en.wikipedia.org/wiki/Czes%C5%82aw_Mi%C5%82osz', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Georges_Bataille', 'https://en.wikipedia.org/wiki/Nikolai_Berdyaev', 'https://en.wikipedia.org/wiki/Isaiah_Berlin', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Vladimir_Jank%C3%A9l%C3%A9vitch', 'https://en.wikipedia.org/wiki/Emmanuel_Levinas']",Lev Shestov,1866
https://en.wikipedia.org/wiki/Sydney_Shoemaker,['https://en.wikipedia.org/wiki/Norman_Malcolm'],"['https://en.wikipedia.org/wiki/John_Perry_(philosopher)', 'https://en.wikipedia.org/wiki/Susanna_Siegel', 'https://en.wikipedia.org/wiki/Richard_Moran_(philosopher)']",Sydney Shoemaker,1931
https://en.wikipedia.org/wiki/Henry_Sidgwick,"['https://en.wikipedia.org/wiki/Jeremy_Bentham', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/John_Stuart_Mill']","['https://en.wikipedia.org/wiki/R._M._Hare', 'https://en.wikipedia.org/wiki/Mordecai_Kaplan', 'https://en.wikipedia.org/wiki/Alfred_Marshall', 'https://en.wikipedia.org/wiki/G._E._Moore', 'https://en.wikipedia.org/wiki/Derek_Parfit', 'https://en.wikipedia.org/wiki/Arthur_Cecil_Pigou', 'https://en.wikipedia.org/wiki/Hastings_Rashdall', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Peter_Singer', 'https://en.wikipedia.org/wiki/J._J._C._Smart', 'https://en.wikipedia.org/wiki/G._E._Moore', 'https://en.wikipedia.org/wiki/Derek_Parfit', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Peter_Singer']",Henry Sidgwick,1838
https://en.wikipedia.org/wiki/Georg_Simmel,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Max_Weber']","['https://en.wikipedia.org/wiki/Lewis_A._Coser', 'https://en.wikipedia.org/wiki/Mark_Granovetter', 'https://en.wikipedia.org/wiki/Georg_Luk%C3%A1cs', 'https://en.wikipedia.org/wiki/Max_Weber', 'https://en.wikipedia.org/wiki/Barry_Wellman', 'https://en.wikipedia.org/wiki/Harrison_White', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Theodor_Adorno', 'https://en.wikipedia.org/wiki/Martin_Buber', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Vladimir_Jank%C3%A9l%C3%A9vitch', 'https://en.wikipedia.org/wiki/Georg_Luk%C3%A1cs', 'https://en.wikipedia.org/wiki/Michael_Oakeshott', 'https://en.wikipedia.org/wiki/Max_Scheler']",Georg Simmel,1858
https://en.wikipedia.org/wiki/Peter_Singer,"['https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Henry_Sidgwick', 'https://en.wikipedia.org/wiki/Jeremy_Bentham', 'https://en.wikipedia.org/wiki/R._M._Hare', 'https://en.wikipedia.org/wiki/Jonathan_Glover', 'https://en.wikipedia.org/wiki/Derek_Parfit', 'https://en.wikipedia.org#cite_note-2', 'https://en.wikipedia.org/wiki/Karl_Marx']","['https://en.wikipedia.org/wiki/Peter_Unger', 'https://en.wikipedia.org/wiki/Colin_McGinn', 'https://en.wikipedia.org/wiki/Roger_Crisp', 'https://en.wikipedia.org/wiki/Dale_Jamieson', 'https://en.wikipedia.org/wiki/Gregory_Pence', 'https://en.wikipedia.org/wiki/Julian_Savulescu', 'https://en.wikipedia.org/wiki/James_Rachels', 'https://en.wikipedia.org/wiki/Mylan_Engel', 'https://en.wikipedia.org/wiki/Steven_Best', 'https://en.wikipedia.org/wiki/Toby_Ord', 'https://en.wikipedia.org/wiki/Bill_Gates', 'https://en.wikipedia.org/wiki/William_MacAskill']",Peter Singer,1946
https://en.wikipedia.org/wiki/Peter_Sloterdijk,"['https://en.wikipedia.org/wiki/Gaston_Bachelard', 'https://en.wikipedia.org/wiki/Dieter_Claessens', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Gotthard_G%C3%BCnther', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Osho_(Bhagwan_Shree_Rajneesh)', 'https://en.wikipedia.org/wiki/Gabriel_Tarde', 'https://en.wikipedia.org/wiki/Jacob_Taubes']","['https://en.wikipedia.org/w/index.php?title=Henk_Oosterling&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Marc_Jongen', 'https://en.wikipedia.org/wiki/Bruno_Latour']",Peter Sloterdijk,1947
https://en.wikipedia.org/wiki/Adam_Smith,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Richard_Cantillon', 'https://en.wikipedia.org#cite_note-Nevin_20–23-2', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Francis_Hutcheson_(philosopher)', 'https://en.wikipedia.org/wiki/Bernard_de_Mandeville', 'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Quesnay', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Edmund_Burke']","['https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Bastiat', 'https://en.wikipedia.org/wiki/Milton_Friedman', 'https://en.wikipedia.org/wiki/Friedrich_von_Hayek', 'https://en.wikipedia.org/wiki/Ludwig_Von_Mises', 'https://en.wikipedia.org/wiki/Murray_Rothbard', 'https://en.wikipedia.org/wiki/Ayn_Rand', 'https://en.wikipedia.org/wiki/Paul_Krugman', 'https://en.wikipedia.org/wiki/Thomas_Sowell', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Thomas_Hodgskin', 'https://en.wikipedia.org/wiki/John_Maynard_Keynes', 'https://en.wikipedia.org/wiki/Thomas_Robert_Malthus', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/David_Ricardo', 'https://en.wikipedia.org/wiki/Henri_de_Saint-Simon', 'https://en.wikipedia.org/wiki/Jean-Baptiste_Say', 'https://en.wikipedia.org/wiki/Jean_Charles_L%C3%A9onard_de_Sismondi', 'https://en.wikipedia.org/wiki/Noam_Chomsky', 'https://en.wikipedia.org/wiki/Henry_George', 'https://en.wikipedia.org/wiki/Auguste_Comte', 'https://en.wikipedia.org/wiki/John_Forbes_Nash_Jr.', 'https://en.wikipedia.org/wiki/Emmanuel_Joseph_Siey%C3%A8s', 'https://en.wikipedia.org#cite_note-Gareth-4', 'https://en.wikipedia.org/wiki/Jeremy_Bentham', 'https://en.wikipedia.org/wiki/Friedrich_Engels', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Friedrich_Heinrich_Jacobi', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/John_Henry_Newman', 'https://en.wikipedia.org/wiki/Martha_Nussbaum', 'https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon', 'https://en.wikipedia.org/wiki/Claude_Henri_de_Rouvroy,_Comte_de_Saint-Simon']",Adam Smith,1723
https://en.wikipedia.org/wiki/Socrates,"['https://en.wikipedia.org/wiki/Prodicus', 'https://en.wikipedia.org/wiki/Anaxagoras', 'https://en.wikipedia.org/wiki/Archelaus_(philosopher)', 'https://en.wikipedia.org/wiki/Diotima_of_Mantinea', 'https://en.wikipedia.org/wiki/Damon_of_Athens']","['https://en.wikipedia.org/wiki/Western_philosophy', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Xenophon', 'https://en.wikipedia.org/wiki/Ammonius_Saccas', 'https://en.wikipedia.org/wiki/Antisthenes', 'https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Arcesilaus', 'https://en.wikipedia.org/wiki/Aristippus', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Marcus_Aurelius', 'https://en.wikipedia.org/wiki/Louis_Gabriel_Ambroise_de_Bonald', 'https://en.wikipedia.org/wiki/Cicero', 'https://en.wikipedia.org/wiki/Joseph_de_Maistre', 'https://en.wikipedia.org/wiki/Diogenes_of_Sinope', 'https://en.wikipedia.org/wiki/Epictetus', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Al-Kindi', 'https://en.wikipedia.org/wiki/Lucretius', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Thomas_More', 'https://en.wikipedia.org/wiki/John_Henry_Newman', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Jean_Jacques_Rousseau', 'https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Simone_Weil', 'https://en.wikipedia.org/wiki/Zeno_of_Citium']",Socrates,-470
https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher),"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Sergey_Bulgakov', 'https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling', 'https://en.wikipedia.org/wiki/Arthur_Schopenhauer', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Valentinus_(Gnostic)', 'https://en.wikipedia.org/wiki/Plotinus', 'https://en.wikipedia.org/wiki/Dante_Alighieri', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Fyodor_Dostoyevsky', 'https://en.wikipedia.org/wiki/Auguste_Comte', 'https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org#cite_note-2']","['https://en.wikipedia.org/wiki/Nicolas_Berdyaev', 'https://en.wikipedia.org/wiki/Sergey_Bulgakov', 'https://en.wikipedia.org/wiki/Pavel_Florensky', 'https://en.wikipedia.org/wiki/Semyon_Frank', 'https://en.wikipedia.org/wiki/Andrei_Belyi', 'https://en.wikipedia.org/wiki/Alexander_Blok', 'https://en.wikipedia.org/wiki/Dostoyevsky', 'https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve', 'https://en.wikipedia.org/wiki/Nikolai_Berdyaev', 'https://en.wikipedia.org/wiki/Sem%C3%ABn_Liudvigovich_Frank', 'https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve']",Vladimir Solovyov (philosopher),1853
https://en.wikipedia.org/wiki/Georges_Sorel,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/William_James', 'https://en.wikipedia.org/wiki/William_Godwin', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon', 'https://en.wikipedia.org/wiki/Ernest_Renan', 'https://en.wikipedia.org/wiki/Hippolyte_Taine', 'https://en.wikipedia.org/wiki/Giambattista_Vico']","['https://en.wikipedia.org/wiki/Michel_Aflaq', 'https://en.wikipedia.org/wiki/Curzio_Malaparte', 'https://en.wikipedia.org/wiki/Antonio_Gramsci', 'https://en.wikipedia.org/wiki/Carl_Schmitt', 'https://en.wikipedia.org/wiki/Benito_Mussolini', 'https://en.wikipedia.org/wiki/Vladimir_Lenin', 'https://en.wikipedia.org/wiki/Adolf_Hitler', 'https://en.wikipedia.org/wiki/Alain_de_Benoist', 'https://en.wikipedia.org/wiki/Walter_Benjamin', 'https://en.wikipedia.org/wiki/%C3%89douard_Berth', 'https://en.wikipedia.org/wiki/Hubert_Lagardelle', 'https://en.wikipedia.org/wiki/Albert_Camus', 'https://en.wikipedia.org/wiki/Paolo_Orano', 'https://en.wikipedia.org/wiki/Julius_Evola', 'https://en.wikipedia.org/wiki/Antonio_Gramsci', 'https://en.wikipedia.org/wiki/Georg_Luk%C3%A1cs', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Carlos_Mari%C3%A1tegui']",Georges Sorel,1847
https://en.wikipedia.org/wiki/Ernest_Sosa,"['https://en.wikipedia.org/wiki/Nicholas_Rescher', 'https://en.wikipedia.org/wiki/Roderick_Chisholm', 'https://en.wikipedia.org/wiki/Jaegwon_Kim']","['https://en.wikipedia.org/wiki/Brie_Gertler', 'https://en.wikipedia.org/wiki/John_Greco_(philosopher)']",Ernest Sosa,1940
https://en.wikipedia.org/wiki/Othmar_Spann,['https://en.wikipedia.org/wiki/Adam_M%C3%BCller'],"['https://en.wikipedia.org/wiki/Oskar_Morgenstern', 'https://en.wikipedia.org/wiki/Friedrich_August_von_Hayek', 'https://en.wikipedia.org/wiki/Eric_Voegelin', 'https://en.wikipedia.org/wiki/Herman_Dooyeweerd', 'https://en.wikipedia.org/wiki/Gottfried_Haberler']",Othmar Spann,1878
https://en.wikipedia.org/wiki/Herbert_Spencer,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/Auguste_Comte', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/George_Henry_Lewes', 'https://en.wikipedia.org/wiki/Jean-Baptiste_Lamarck', 'https://en.wikipedia.org/wiki/Thomas_Henry_Huxley']","['https://en.wikipedia.org/wiki/Charles_Darwin', 'https://en.wikipedia.org/wiki/Henry_Sidgwick', 'https://en.wikipedia.org/wiki/William_Graham_Sumner', 'https://en.wikipedia.org/wiki/Murray_Rothbard', 'https://en.wikipedia.org/wiki/%C3%89mile_Durkheim', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Jorge_Luis_Borges', 'https://en.wikipedia.org/wiki/Jack_London', 'https://en.wikipedia.org/wiki/Henri_Bergson']",Herbert Spencer,1820
https://en.wikipedia.org/wiki/Oswald_Spengler,"['https://en.wikipedia.org/wiki/Leo_Frobenius', 'https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe', 'https://en.wikipedia.org/wiki/G._W._F._Hegel', 'https://en.wikipedia.org/wiki/Heraclitus', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Arthur_Schopenhauer', 'https://en.wikipedia.org/wiki/Johann_Joachim_Winckelmann', 'https://en.wikipedia.org/wiki/Ernst_Mach']","['https://en.wikipedia.org/wiki/Theodor_Adorno', 'https://en.wikipedia.org/wiki/Northrop_Frye', 'https://en.wikipedia.org/wiki/Karl_Haushofer', 'https://en.wikipedia.org/wiki/Ernst_J%C3%BCnger', 'https://en.wikipedia.org/wiki/George_F._Kennan', 'https://en.wikipedia.org/wiki/Henry_Kissinger', 'https://en.wikipedia.org/wiki/H._P._Lovecraft', 'https://en.wikipedia.org/wiki/Malcolm_X', 'https://en.wikipedia.org/wiki/Henry_Miller', 'https://en.wikipedia.org/wiki/Paul_Nitze', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset', 'https://en.wikipedia.org/wiki/Arnold_J._Toynbee', 'https://en.wikipedia.org/wiki/Georg_Henrik_von_Wright', 'https://en.wikipedia.org/wiki/Julius_Evola', 'https://en.wikipedia.org/wiki/Francis_Parker_Yockey', 'https://en.wikipedia.org/wiki/Michel_Aflaq', 'https://en.wikipedia.org/wiki/Theodor_Adorno', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Georg_Henrik_von_Wright', 'https://en.wikipedia.org/wiki/Francis_Parker_Yockey']",Oswald Spengler,1880
